ISIN,NSE_SYMBOL,NAME,TIER,SIGNALS_FIRED,COMPOSITE_BALANCED,SECTOR_PHASE,MARKET_STATE
INE06IJ01010,UTSSAV,UTSSAV CZ GOLD,WATCHLIST_EXTERNAL,2.0,32,CORRECTION,BEAR
INE152C01025,UYFINCORP,U. Y. FINCORP,WATCHLIST_CONFIRMED,4.0,42,LATE_CYCLE,BEAR
INE945H01013,V2RETAIL,V2 RETAIL,WATCHLIST_EXTERNAL,5.0,37,CORRECTION,BEAR
INE694D01016,VADILALIND,VADILAL INDS.,WATCHLIST_CONFIRMED,2.0,42,CORRECTION,BEAR
INE051B01021,VAKRANGEE,VAKRANGEE,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE893I01013,VASCONEQ,VASCON ENGINEERS,WATCHLIST_EXTERNAL,1.0,37,CORRECTION,BEAR
INE200M01039,VBL,VARUN BEVERAGES,WATCHLIST_CONFIRMED,1.0,44,CORRECTION,BEAR
INE484C01030,VEEDOL,VEEDOL CORPORAT,WATCHLIST_EXTERNAL,3.0,34,CORRECTION,BEAR
INE0JA001018,VENUSPIPES,VENUS PIPES,WATCHLIST_CONFIRMED,2.0,44,CORRECTION,BEAR
INE188Y01031,VERTOZ,VERTOZ,WATCHLIST_EXTERNAL,3.0,38,CORRECTION,BEAR
INE386A01023,VESUVIUS,VESUVIUS INDIA,WATCHLIST_CONFIRMED,3.0,45,CORRECTION,BEAR
INE0VRH01015,VGINFOTECH,VIRTUAL GALAXY,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE951I01027,VGUARD,V-GUARD INDUSTRI,WATCHLIST_EXTERNAL,2.0,31,CORRECTION,BEAR
INE048C01025,VHLTD,VICEROY HOTELS,WATCHLIST_EXTERNAL,3.0,36,CORRECTION,BEAR
INE0MO401019,VIAZ,VIAZ TYRES,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE14UN01029,VIDYAWIRES,VIDYA WIRES,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE0TR001017,VIESL,VISION INFRA,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE1DM601016,VIGOR,VIGOR PLAST,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE043W01024,VIJAYA,VIJAYA DIAGNOST.,WATCHLIST_EXTERNAL,2.0,33,LATE_CYCLE,BEAR
INE0WL901019,VIJAYPD,VIJAYPD CEUTICAL,WATCHLIST_EXTERNAL,3.0,32,CORRECTION,BEAR
INE806A01020,VIKASECO,VIKAS ECOTECH,WATCHLIST_EXTERNAL,2.0,37,CORRECTION,BEAR
INE078V01014,VIKRAMSOLR,VIKRAM SOLAR,WATCHLIST_EXTERNAL,2.0,38,CORRECTION,BEAR
INE0AZY01017,VILAS,VILAS TRANSCORE,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE579C01029,VIMTALABS,VIMTA LABS,WATCHLIST_EXTERNAL,2.0,40,LATE_CYCLE,BEAR
INE410B01037,VINATIORGA,VINATI ORGANICS,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE498Q01014,VINCOFE,VINTAGE COFFEE,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE707A01012,VINDHYATEL,VINDHYA TELELINK,WATCHLIST_EXTERNAL,2.0,31,CORRECTION,BEAR
INE0OSJ01014,VINSYS,VINSYS IT SERV.,WATCHLIST_EXTERNAL,1.0,34,BASING,BEAR
INE0OLS01010,VINYAS,VINYAS INNOVATIV,WATCHLIST_EXTERNAL,1.0,32,CORRECTION,BEAR
INE270I01022,VISHNU,VISHNU CHEMICALS,WATCHLIST_EXTERNAL,2.0,34,CORRECTION,BEAR
INE0PQ001012,VISHNUINFR,VISHNUSURYA PRO.,WATCHLIST_EXTERNAL,2.0,37,CORRECTION,BEAR
INE0MEG01014,VIVIANA,VIVIANA POWER,WATCHLIST_EXTERNAL,1.0,30,TOPPING,BEAR
INE0GXK01018,VMARCIND,V-MARC INDIA,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE665J01013,VMART,V-MART RETAIL,WATCHLIST_CONFIRMED,2.0,42,CORRECTION,BEAR
INE01EA01019,VMM,VISHAL MEGA MART,WATCHLIST_EXTERNAL,3.0,39,CORRECTION,BEAR
INE0SJA01013,VMSTMT,VMS TMT,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE241X01014,VOLERCAR,VOLER CAR,WATCHLIST_EXTERNAL,3.0,31,CORRECTION,BEAR
INE540H01012,VOLTAMP,VOLT.TRANSFORM.,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE226A01021,VOLTAS,VOLTAS,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE0S2V01010,VRAJ,VRAJ IRON,WATCHLIST_EXTERNAL,2.0,34,CORRECTION,BEAR
INE366I01010,VRLLOG,VRL LOGISTICS,WATCHLIST_EXTERNAL,2.0,36,CORRECTION,BEAR
INE0QTF01015,VSTL,VIBHOR STEEL,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE377N01017,WAAREEENER,WAAREE ENERGIES,WATCHLIST_CONFIRMED,3.0,44,CORRECTION,BEAR
INE866K01023,WAAREEINDO,INDOSOLAR,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE299N01021,WAAREERTL,WAAREE RENEWAB.,WATCHLIST_CONFIRMED,3.0,46,CORRECTION,BEAR
INE956G01038,WABAG,VA TECH WABAG,WATCHLIST_EXTERNAL,2.0,29,CORRECTION,BEAR
INE0CJF01024,WCIL,WESTERN CARRIERS,WATCHLIST_EXTERNAL,3.0,35,CORRECTION,BEAR
INE658T01017,WEALTH,WEALTH FIRST POR,WATCHLIST_EXTERNAL,2.0,38,LATE_CYCLE,BEAR
INE855C01023,WEBELSOLAR,WEBSOL ENERGY,WATCHLIST_CONFIRMED,2.0,46,CORRECTION,BEAR
INE02WG01024,WEL,WONDER ELECTRIC.,WATCHLIST_EXTERNAL,2.0,36,CORRECTION,BEAR
INE191B01025,WELCORP,WELSPUN CORP,WATCHLIST_CONFIRMED,2.0,44,CORRECTION,BEAR
INE274C01019,WENDT,WENDT INDIA,WATCHLIST_EXTERNAL,3.0,32,CORRECTION,BEAR
INE274F01020,WESTLIFE,WESTLIFE FOOD,WATCHLIST_EXTERNAL,3.0,31,CORRECTION,BEAR
INE715A01015,WHEELS,WHEELS INDIA,WATCHLIST_EXTERNAL,4.0,33,CORRECTION,BEAR
INE0H5O01029,WINDLAS,WINDLAS BIOTECH,WATCHLIST_CONFIRMED,3.0,44,CORRECTION,BEAR
INE0S3D01016,WINSOL,WINSOL ENGINEERS,WATCHLIST_EXTERNAL,3.0,34,TOPPING,BEAR
INE075A01022,WIPRO,WIPRO,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE0Q9601016,WOMANCART,WOMANCART,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE066O01014,WONDERLA,WONDERLA HOLIDAY,WATCHLIST_EXTERNAL,3.0,36,CORRECTION,BEAR
INE976A01021,WSTCSTPAPR,WEST COAST PAPER,WATCHLIST_EXTERNAL,2.0,32,CORRECTION,BEAR
INE623Y01011,WTICAB,WISE TRAVEL,WATCHLIST_CONFIRMED,3.0,43,CORRECTION,BEAR
INE0JO301016,YATHARTH,YATHARTH HOSPIT.,WATCHLIST_CONFIRMED,4.0,48,LATE_CYCLE,BEAR
INE384C01016,YUKEN,YUKEN INDIA,WATCHLIST_EXTERNAL,1.0,30,CORRECTION,BEAR
INE07K301024,ZAGGLE,ZAGGLE PREPAID,WATCHLIST_EXTERNAL,3.0,38,CORRECTION,BEAR
INE520A01027,ZENSARTECH,ZENSAR TECH.,WATCHLIST_EXTERNAL,4.0,35,CORRECTION,BEAR
INE251B01027,ZENTEC,ZEN TECHNOLOGIES,WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE342J01019,ZFCVINDIA,ZF COMMERCIAL,WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE761Y01019,ZODIAC,ZODIAC ENERGY,WATCHLIST_EXTERNAL,4.0,29,TOPPING,BEAR
INE0ISZ01012,ZTECH,Z-TECH (INDIA),WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE010B01027,ZYDUSLIFE,ZYDUS LIFESCI.,WATCHLIST_EXTERNAL,1.0,34,CORRECTION,BEAR
INE768C01028,ZYDUSWELL,ZYDUS WELLNESS,WATCHLIST_EXTERNAL,5.0,34,CORRECTION,BEAR
